job_id	job_role	company	title	experience	education	employment_type	skills	embedding_text
54429636	기획/전략	레보딕스(주)	기술영업(연구기기, 디스플레이, 반도체분야) 채용	신입·경력	초대졸	정규직·계약직	기획, 영어, 회계, 재무, 세무/결산, 영업/세일즈, 마케팅, 인사(HR), 채용, 계약	제목: 기술영업(연구기기, 디스플레이, 반도체분야) 채용. 직무: 영업·사업개발. 우대역량: 영업. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직·계약직.
54452898	회계/재무	(주)그릿에이치알	[(주)아톤] 서비스기획팀 정산/통계 파견계약직 채용	경력무관	학력무관	파견직 (정규직 전환가능)·파견직	Excel, PPT, 보고서작성, 문서화, 커뮤니케이션, 기획, 영어, 회계, 세무/결산, 인사(HR), 채용, 계약	제목: [(주)아톤] 서비스기획팀 정산/통계 파견계약직 채용. 직무: 회계·재무·경영관리. 요구역량: 엑셀, ppt. 우대역량: 컴퓨터활용능력. 경력: 경력무관. 학력: 학력무관. 고용형태: 파견직 (정규직 전환가능)·파견직.
54452757	회계/재무	베스트네트워크㈜	37. Finance Manager [유명 외국계 럭셔리]	경력	대졸	정규직	데이터, BI, PowerBI, Excel, PPT, 보고서작성, 커뮤니케이션, 협업, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, ERP, 채용, 컴플라이언스	제목: 37. Finance Manager [유명 외국계 럭셔리]. 직무: 회계·재무·경영관리. 요구역량: ERP. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54452754	회계/재무	베스트네트워크㈜	37. Senior Accountant (3년~7년) [유명 외국계 럭셔리]	경력	대졸	정규직	Excel, PPT, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, ERP, 채용, 컴플라이언스	제목: 37. Senior Accountant (3년~7년) [유명 외국계 럭셔리]. 직무: 회계·재무·경영관리. 우대역량: excel, CPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54451948	회계/재무	(주)루닛	[Lunit] Executive Assistant	경력	학력무관	정규직	데이터, AI, 머신러닝/딥러닝, Office, 커뮤니케이션, 협업, 전략, 영어, 회계, 세무/결산, 예산, 인사(HR), 채용	제목: [Lunit] Executive Assistant. 직무: 회계·재무·경영관리. 요구역량: 커뮤니케이션, 협업. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54451533	회계/재무	베스트네트워크㈜	46. Finance Planning Analyst [탑티어 럭셔리]	경력	대졸	정규직	데이터, Excel, Office, 보고서작성, 커뮤니케이션, 기획, 프로젝트관리(PM), 영어, 회계, 재무, 예산, FP&A, ERP, 영업/세일즈, 채용	제목: 46. Finance Planning Analyst [탑티어 럭셔리]. 직무: 회계·재무·경영관리. 요구역량: excel. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54414894	회계/재무	(주)백그라운드	대형 병원 MSO & 메디컬테크 기업 계열사: 경영관리	경력	대졸	정규직	회계, 재무, 세무/결산, ERP, 채용	제목: 대형 병원 MSO & 메디컬테크 기업 계열사: 경영관리. 직무: 회계·재무·경영관리. 요구역량: 결산. 우대역량: 더존. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54451177	인사/노무	삼협종합건설(주)	삼협종합건설(주) 본사 총무·사무 경력 채용 공고	경력	초대졸	정규직	Excel, Office, 보고서작성, 문서화, 회계, 재무, 세무/결산, 채용, 계약, 법률/법무	제목: 삼협종합건설(주) 본사 총무·사무 경력 채용 공고. 직무: 인사·HR·총무. 요구역량: 엑셀, 사무, 총무. 우대역량: 법무, 계약. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54365098	회계/재무	(주)레드빈	[레드빈] 운영팀 경리직 채용 [신입/경력]	신입·경력	학력무관	정규직	Excel, 커뮤니케이션, 회계, 재무, 세무/결산, ERP, 채용, 계약	제목: [레드빈] 운영팀 경리직 채용 [신입/경력]. 직무: 회계·재무·경영관리. 우대역량: 엑셀, 커뮤니케이션, 급여. 경력: 신입·경력. 학력: 학력무관. 고용형태: 정규직.
54440455	회계/재무	(주)백그라운드	대형 병원 MSO & 메디컬 테크 기업: 경영관리(과장급)	경력	초대졸	정규직	회계, 재무, 세무/결산, ERP	제목: 대형 병원 MSO & 메디컬 테크 기업: 경영관리(과장급). 직무: 회계·재무·경영관리. 요구역량: 결산. 우대역량: 더존. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54430394	회계/재무	퍼솔코리아(유)	[삼성역] Finance Assistant	경력	대졸	계약직·파견직	Excel, Office, 보고서작성, 프로젝트관리(PM), 영어, 회계, 재무, 예산, ERP, 채용, 계약	제목: [삼성역] Finance Assistant. 직무: 회계·재무·경영관리. 요구역량: excel. 경력: 경력. 학력: 대졸. 고용형태: 계약직·파견직.
54448791	회계/재무	세종TAX파트너스	세무사 사무실  직원 채용	경력	학력무관	정규직	회계, 세무/결산, 채용	제목: 세무사 사무실  직원 채용. 직무: 회계·재무·경영관리. 우대역량: 세무사. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54448179	기획/전략	고려휴먼스(주)	[국민카드/동대문센터] 정보변경 인바운드 / 영업없음	경력무관	학력무관	정규직	문서화, 회계, 영업/세일즈, 채용	제목: [국민카드/동대문센터] 정보변경 인바운드 / 영업없음. 직무: 영업·사업개발. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54408335	회계/재무	(주)서울커뮤니케이션	[LG전자 계열] LG마그나 본사 임원비서직(HR&경영관리 임원)	경력	학력무관	파견직	커뮤니케이션, 회계, 재무, 예산, ERP, 인사(HR), 채용, 계약	제목: [LG전자 계열] LG마그나 본사 임원비서직(HR&경영관리 임원). 직무: 회계·재무·경영관리. 경력: 경력. 학력: 학력무관. 고용형태: 파견직.
54445480	회계/재무	제이레퍼토리	홍보대행사 행정비서실 경영지원업무 및 대표자 비서 업무 파트	신입	초대졸	정규직	Excel, PPT, 보고서작성, 커뮤니케이션, 기획, 전략, 영어, 회계, 재무, 세무/결산, 마케팅, 인사(HR), 채용	제목: 홍보대행사 행정비서실 경영지원업무 및 대표자 비서 업무 파트. 직무: 회계·재무·경영관리. 우대역량: 엑셀, 홍보, 광고, 컴퓨터활용능력. 경력: 신입. 학력: 초대졸. 고용형태: 정규직.
54380995	회계/재무	(주)핀커스코리아	[수입 명품] Private Client Relations Manager	경력	대졸	정규직	커뮤니케이션, 고객관리, 영어, 회계, 재무, 세무/결산, 마케팅, 채용	제목: [수입 명품] Private Client Relations Manager. 직무: 회계·재무·경영관리. 요구역량: 커뮤니케이션. 우대역량: AICPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54445100	회계/재무	에이피써치	[이차전지/장비제조사]IR 팀장	경력	대졸	정규직	PPT, Office, 커뮤니케이션, 기획, 전략, 회계, 재무, 세무/결산, ERP, 채용	제목: [이차전지/장비제조사]IR 팀장. 직무: 회계·재무·경영관리. 요구역량: ppt, 전략. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54392302	회계/재무	세무법인봉정 성수지점	[[세무법인봉정]] 5년이상 경력직원 모집공고(성수동소재)	경력	학력무관	정규직	커뮤니케이션, 회계, 세무/결산, 채용	제목: [[세무법인봉정]] 5년이상 경력직원 모집공고(성수동소재). 직무: 회계·재무·경영관리. 우대역량: 세무, 세무사. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54241901	회계/재무	(주)코리아인	[대기업 트레이딩업계 본사] 물류.무역사무 모집(신입환영)	경력무관	고졸	파견직	Excel, 커뮤니케이션, 협업, 회계, 재무, 세무/결산, ERP, 채용, 법률/법무	제목: [대기업 트레이딩업계 본사] 물류.무역사무 모집(신입환영). 직무: 회계·재무·경영관리. 요구역량: excel, 커뮤니케이션, 협업, ERP. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54443885	회계/재무	(주)에이프로코리아	[분당 남서울 CC] 홀서비스/조리/반찬관리 직원채용	경력무관	학력무관	정규직·계약직	기획, 회계, 재무, 채용	제목: [분당 남서울 CC] 홀서비스/조리/반찬관리 직원채용. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직·계약직.
54230826	인사/노무	(주)템피드랩	[대기업/복리후생우수/본사] 부서 사무 지원 채용	경력무관	학력무관	계약직·파견직	회계, ERP, 채용, 계약	제목: [대기업/복리후생우수/본사] 부서 사무 지원 채용. 직무: 인사·HR·총무. 우대역량: ERP. 경력: 경력무관. 학력: 학력무관. 고용형태: 계약직·파견직.
54443103	회계/재무	퍼솔켈리코리아(유)	[글로벌대형테크기업]Chief Accountant Assistant 중국어 가능자	경력	대졸	정규직	데이터, SQL, BI, PowerBI, Excel, PPT, Office, 보고서작성, 문서화, 커뮤니케이션, 프로젝트관리(PM), 영어, 중국어, 회계, 재무, 세무/결산, ERP, 채용, 법률/법무, 컴플라이언스, 리스크관리	제목: [글로벌대형테크기업]Chief Accountant Assistant 중국어 가능자. 직무: 회계·재무·경영관리. 우대역량: sql, BI, ERP, CPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54203584	회계/재무	(주)잡플러스코리아	[SKB/자체계약직]1~3인 임원비서 및 정산 [연차외 월2회휴무]	경력	학력무관	계약직	Excel, Office, 회계, 세무/결산, ERP, 채용, 계약	제목: [SKB/자체계약직]1~3인 임원비서 및 정산 [연차외 월2회휴무]. 직무: 회계·재무·경영관리. 우대역량: 엑셀. 경력: 경력. 학력: 학력무관. 고용형태: 계약직.
54415064	회계/재무	퍼솔켈리코리아(유)	[글로벌 ICT 기업] Business Group Finance (중국어필수)	경력	대졸	정규직	데이터, SQL, BI, PowerBI, Excel, PPT, Office, 보고서작성, 기획, 프로젝트관리(PM), 중국어, 회계, 재무, 예산, FP&A, ERP, 채용, 계약	제목: [글로벌 ICT 기업] Business Group Finance (중국어필수). 직무: 회계·재무·경영관리. 요구역량: excel. 우대역량: sql, BI, ERP, CPA, CFA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54441973	회계/재무	(주)디케이사이언스	품질팀 신입사원 모집	경력무관	초대졸	계약직	문서화, 커뮤니케이션, 회계, 채용, 계약	제목: 품질팀 신입사원 모집. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 초대졸. 고용형태: 계약직.
54331516	회계/재무	(주)백그라운드	[유명 대형 병원 그룹 계열 MSO 전문기업]경영관리	경력	초대졸	정규직	회계, 재무, 세무/결산, ERP	제목: [유명 대형 병원 그룹 계열 MSO 전문기업]경영관리. 직무: 회계·재무·경영관리. 요구역량: 결산. 우대역량: 더존. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54441663	회계/재무	(주)피플케어코리아	제약 관리본부장	경력	대졸	정규직	기획, 전략, 회계, 재무, ERP, 채용	제목: 제약 관리본부장. 직무: 회계·재무·경영관리. 요구역량: 재무, ERP. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54353864	회계/재무	굿커리어	제조중견기업 자금조달(IR,영어) 대리,과장초급 구함(굿커리어)	경력	대졸	정규직	영어, 회계, 재무, 세무/결산, 예산, 채용	제목: 제조중견기업 자금조달(IR,영어) 대리,과장초급 구함(굿커리어). 직무: 회계·재무·경영관리. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54438180	회계/재무	에이치알포유(주)	[인체조직 의료기기 선도기업] 제조업 매출마감 채권관리 담당	경력	대졸	정규직	Office, 협업, 회계, 재무, 세무/결산, 영업/세일즈, 마케팅, 채용	제목: [인체조직 의료기기 선도기업] 제조업 매출마감 채권관리 담당. 직무: 회계·재무·경영관리. 요구역량: 결산. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54433763	인사/노무	(주)데카트론코리아	[데카트론코리아] Corporate Finance Specialist - AP 채용	경력	대졸	정규직	데이터, Excel, 보고서작성, 문서화, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, ERP, 영업/세일즈, 채용, 계약	제목: [데카트론코리아] Corporate Finance Specialist - AP 채용. 직무: 인사·HR·총무. 요구역량: excel. 우대역량: ERP. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54431966	데이터분석가/AI엔지니어	고려대학교산학협력단	고려대학교 인공지능연구센터 직원 모집	경력무관	대졸	계약직	AI, 프로젝트관리(PM), 회계, 마케팅, 인사(HR), 채용, 계약, 법률/법무	제목: 고려대학교 인공지능연구센터 직원 모집. 직무: IT개발·데이터. 요구역량: 인사, 급여. 우대역량: 개발. 경력: 경력무관. 학력: 대졸. 고용형태: 계약직.
54431343	인사/노무	아모제푸드(주)	아모제푸드 본사 CEO 비서(Executive Assistant) 채용	경력	초대졸	정규직	Excel, PPT, Office, 문서화, 커뮤니케이션, 협업, 영어, 일본어, 회계, 예산, ERP, 채용	제목: 아모제푸드 본사 CEO 비서(Executive Assistant) 채용. 직무: 인사·HR·총무. 요구역량: 커뮤니케이션. 우대역량: excel, ppt. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54429962	회계/재무	에이피써치	[글로벌소비재/외국계] Treasury Analyst (계약직)	경력	대졸	계약직	데이터, Excel, PPT, Office, 커뮤니케이션, 협업, 프로젝트관리(PM), 영어, 회계, 재무, 채용, 계약, 리스크관리	제목: [글로벌소비재/외국계] Treasury Analyst (계약직). 직무: 회계·재무·경영관리. 요구역량: 데이터, excel, 커뮤니케이션, 재무, 자금. 우대역량: 협업, 재무, 자금, AICPA. 경력: 경력. 학력: 대졸. 고용형태: 계약직.
54429674	인사/노무	(주)코리아인	[판교/중견IT기업] 임원비서 모집(신입 인재 모집)	경력무관	초대졸	파견직	Office, 회계, 채용, 법률/법무	제목: [판교/중견IT기업] 임원비서 모집(신입 인재 모집). 직무: 인사·HR·총무. 경력: 경력무관. 학력: 초대졸. 고용형태: 파견직.
54429120	회계/재무	베스트네트워크㈜	05. Senior Accountant [luxury/retail]	경력	학력무관	정규직	Excel, PPT, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, ERP, 컴플라이언스	제목: 05. Senior Accountant [luxury/retail]. 직무: 회계·재무·경영관리. 우대역량: excel, CPA. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54272834	인사/노무	(주)코리아인	[국내 최대기업/복지우수] 인사팀 보상파트 모집	경력	초대졸	정규직·계약직	Office, 회계, ERP, 인사(HR), 채용, 계약	제목: [국내 최대기업/복지우수] 인사팀 보상파트 모집. 직무: 인사·HR·총무. 요구역량: ERP. 경력: 경력. 학력: 초대졸. 고용형태: 정규직·계약직.
54383859	기획/전략	아이비커리어(주)	[여의도역/주2회 재택근무] 일본계기업 사무직(영업지원) 모집	경력무관	학력무관	파견직	회계, 예산, 영업/세일즈, 채용, 계약	제목: [여의도역/주2회 재택근무] 일본계기업 사무직(영업지원) 모집. 직무: 영업·사업개발. 경력: 경력무관. 학력: 학력무관. 고용형태: 파견직.
54192402	기획/전략	아이비커리어(주)	[강남역] 제약회사 사무직(영업지원) 직원 모집	경력무관	학력무관	파견직	데이터, 프로젝트관리(PM), 회계, 예산, ERP, 영업/세일즈, 마케팅, 인사(HR), 채용, 계약	제목: [강남역] 제약회사 사무직(영업지원) 직원 모집. 직무: 영업·사업개발. 경력: 경력무관. 학력: 학력무관. 고용형태: 파견직.
54324225	회계/재무	아이비커리어(주)	[여의도역] 신용평가사 총무팀 직원 모집	경력무관	학력무관	파견직	회계, 예산, 채용, 계약	제목: [여의도역] 신용평가사 총무팀 직원 모집. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 학력무관. 고용형태: 파견직.
54403700	인사/노무	(주)인코스파트너스	[CJENM 계열사/선릉]TVING 광고 정산 사무행정 채용	경력무관	대졸	기간제·계약직	데이터, Excel, Office, 커뮤니케이션, 회계, 재무, 마케팅, 채용, 계약	제목: [CJENM 계열사/선릉]TVING 광고 정산 사무행정 채용. 직무: 인사·HR·총무. 요구역량: 데이터. 우대역량: excel, 광고. 경력: 경력무관. 학력: 대졸. 고용형태: 기간제·계약직.
54426246	회계/재무	반석써치(주)	화장품 그룹사  해외법인 재무/기획 경력직 (강남)	경력	대졸	정규직	기획, 전략, 영어, 회계, 재무, 세무/결산, ERP, 인사(HR)	제목: 화장품 그룹사  해외법인 재무/기획 경력직 (강남). 직무: 회계·재무·경영관리. 우대역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54380282	회계/재무	퍼솔코리아(유)	[외국계/삼성역] Finance Assistance	경력	대졸	계약직·파견직	Excel, Office, 보고서작성, 프로젝트관리(PM), 영어, 회계, 재무, 예산, ERP, 채용, 계약	제목: [외국계/삼성역] Finance Assistance. 직무: 회계·재무·경영관리. 요구역량: excel. 경력: 경력. 학력: 대졸. 고용형태: 계약직·파견직.
54420461	회계/재무	HR컨설팅(주)	중견 식품그룹사 자금담당(팀원1명, 팀장1명) 2명 채용	경력	대졸	정규직	데이터, AI, 보고서작성, 문서화, 커뮤니케이션, 협업, 기획, 전략, 회계, 재무, 예산, 채용, 리스크관리	제목: 중견 식품그룹사 자금담당(팀원1명, 팀장1명) 2명 채용. 직무: 회계·재무·경영관리. 요구역량: 커뮤니케이션, 자금. 우대역량: AI, 재무, 자금, CPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54419531	회계/재무	헤니앤머코이	GL Sr. Accountant - 외국계 유명 패션 리테일	경력	대졸	정규직	Office, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 세무/결산, ERP, 채용	제목: GL Sr. Accountant - 외국계 유명 패션 리테일. 직무: 회계·재무·경영관리. 우대역량: ERP, AICPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54415919	인사/노무	삼정KPMG	[삼정KPMG] Tax5 본부 급여 업무 경력직 채용	경력	학력무관	정규직	회계, 세무/결산, 채용	제목: [삼정KPMG] Tax5 본부 급여 업무 경력직 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54282381	회계/재무	에이치알서비스(주)	&[강남/외국계(글로벌기업)]팀 운영지원 담당 채용(ASAP/TO 2명)	경력무관	대졸	파견직	Office, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 예산, ERP, 채용, 계약	제목: &[강남/외국계(글로벌기업)]팀 운영지원 담당 채용(ASAP/TO 2명). 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 대졸. 고용형태: 파견직.
54415803	회계/재무	서울대학교 로보틱스연구소	서울대학교 바이오로보틱스연구실 연구행정원 모집	경력무관	학력무관	기간제·계약직	회계, 채용, 계약	제목: 서울대학교 바이오로보틱스연구실 연구행정원 모집. 직무: 회계·재무·경영관리. 우대역량: 계약, 컴퓨터활용능력. 경력: 경력무관. 학력: 학력무관. 고용형태: 기간제·계약직.
54283062	회계/재무	(주)사람인에이치에스	[경력별협의/3개월단기] 오늘의집 정산 담당자 채용	경력무관	학력무관	계약직	회계, 재무, 세무/결산, 영업/세일즈, 마케팅, 채용, 계약	제목: [경력별협의/3개월단기] 오늘의집 정산 담당자 채용. 직무: 회계·재무·경영관리. 우대역량: 광고, 결산. 경력: 경력무관. 학력: 학력무관. 고용형태: 계약직.
54365858	회계/재무	(주)사람인에이치에스	[외식프랜차이즈 / 경력직] 경리 채용	경력	학력무관	정규직	회계, 재무, 세무/결산, 인사(HR), 채용	제목: [외식프랜차이즈 / 경력직] 경리 채용. 직무: 회계·재무·경영관리. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54409906	회계/재무	굿커리어	유명 중견 제조회사 글로벌 운영 PM 미국 과장,차장,부장	경력	대졸	정규직	프로젝트관리(PM), 영어, 회계, 재무, FP&A, 채용	제목: 유명 중견 제조회사 글로벌 운영 PM 미국 과장,차장,부장. 직무: 회계·재무·경영관리. 요구역량: 재무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54390150	인사/노무	(주)잡앤피플코리아	[동대문/복리후생] 유명제약사 본사 사무보조 채용	경력무관	고졸	파견직	Excel, PPT, Office, 커뮤니케이션, 기획, 회계, 세무/결산, 채용	제목: [동대문/복리후생] 유명제약사 본사 사무보조 채용. 직무: 인사·HR·총무. 요구역량: excel, ppt, 커뮤니케이션, 사무. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54407909	회계/재무	한국호야렌즈(주)	한국호야렌즈 Finance FP&A (재무 기획, 경력 5년 이상)	경력	대졸	정규직	데이터, BI, Office, 보고서작성, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, 예산, FP&A, ERP, 채용	제목: 한국호야렌즈 Finance FP&A (재무 기획, 경력 5년 이상). 직무: 회계·재무·경영관리. 우대역량: CPA, 세무사. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54407641	기획/전략	(주)헬로에이치알	대기업/중견기업 분야별 모집(CS, 팀 사무, 총무, 수행기사)	경력무관	고졸	파견직	고객관리, 회계, 재무, 예산, 영업/세일즈, 채용, 법률/법무	제목: 대기업/중견기업 분야별 모집(CS, 팀 사무, 총무, 수행기사). 직무: 영업·사업개발. 요구역량: 사무. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54346756	회계/재무	세무법인광장리앤고	세무법인 기장 경력직 채용합니다(하반기 격주 금요일휴무)	경력	학력무관	정규직	커뮤니케이션, 회계, 재무, 세무/결산, 채용	제목: 세무법인 기장 경력직 채용합니다(하반기 격주 금요일휴무). 직무: 회계·재무·경영관리. 우대역량: 커뮤니케이션, 세무, 결산. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54406836	회계/재무	(주)바른인사컨설팅	[대기업계열사/신입가능] 사무보조(전표/세금계산서) 채용	경력무관	고졸	파견직	회계, 재무, 인사(HR), 채용	제목: [대기업계열사/신입가능] 사무보조(전표/세금계산서) 채용. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54406395	회계/재무	사카드코리아주식회사	Finance Manager	경력	대졸	정규직	데이터, Excel, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, 채용, 컴플라이언스	제목: Finance Manager. 직무: 회계·재무·경영관리. 요구역량: excel. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54405531	회계/재무	(주)서영에프앤비	[외식 프랜차이즈] 물류 전산 / 발주 및 대금관리 (경영지원)	경력무관	학력무관	정규직	회계, 채용	제목: [외식 프랜차이즈] 물류 전산 / 발주 및 대금관리 (경영지원). 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54403856	회계/재무	고려휴먼스(주)	[콜수적음/신입가능] 키움증권 이용문의 / 짧은교육	경력무관	학력무관	정규직	문서화, 회계, 채용	제목: [콜수적음/신입가능] 키움증권 이용문의 / 짧은교육. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54403411	회계/재무	고려휴먼스(주)	[대/규/모/채/용] 키움증권 어플상담/ 38콜/ 교육7일/ 2H휴식	경력무관	학력무관	정규직	문서화, 회계, 채용	제목: [대/규/모/채/용] 키움증권 어플상담/ 38콜/ 교육7일/ 2H휴식. 직무: 회계·재무·경영관리. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54403059	인사/노무	(주)잡앤피플코리아	[강동/3천 후반 이상]삼성그룹 계열사 행정사무 채용	경력무관	고졸	파견직	Excel, 기획, 회계, 예산, ERP, 마케팅, 채용, 계약	제목: [강동/3천 후반 이상]삼성그룹 계열사 행정사무 채용. 직무: 인사·HR·총무. 요구역량: 엑셀. 우대역량: 급여, 컴퓨터활용능력. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54403045	회계/재무	(주)한화에스테이트서비스	[한화에스테이트서비스]나인원한남 클럽하우스 소모품 담당자	경력	초대졸	기간제·계약직	고객관리, 회계, 채용, 계약	제목: [한화에스테이트서비스]나인원한남 클럽하우스 소모품 담당자. 직무: 회계·재무·경영관리. 경력: 경력. 학력: 초대졸. 고용형태: 기간제·계약직.
54204041	인사/노무	삼정KPMG	[삼정KPMG] 정보보안팀 개인정보보호 담당자 채용	경력	대졸	정규직	Python, 커뮤니케이션, 프로젝트관리(PM), 회계, 채용, 컴플라이언스	제목: [삼정KPMG] 정보보안팀 개인정보보호 담당자 채용. 직무: 인사·HR·총무. 요구역량: 커뮤니케이션. 우대역량: python, 개발. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54396615	마케팅	㈜벤처피플	[외국계브랜드기업] Accountant (신입~대리급)	신입·경력	대졸	정규직	Excel, PPT, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 회계, 재무, 세무/결산, ERP, 채용, 컴플라이언스	제목: [외국계브랜드기업] Accountant (신입~대리급). 직무: 마케팅·CRM. 우대역량: excel, CPA. 경력: 신입·경력. 학력: 대졸. 고용형태: 정규직.
54393672	인사/노무	동국대학교산학협력단	동국대학교 산학협력단 한시계약직(산학자산관리)채용	경력무관	대졸	계약직	회계, 채용, 계약	제목: 동국대학교 산학협력단 한시계약직(산학자산관리)채용. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 대졸. 고용형태: 계약직.
54337564	회계/재무	(주)팬코	재경/관리부 자금팀 신입사원 채용	신입	대졸	계약직	Office, 영어, 회계, 재무, 세무/결산, 채용, 계약	제목: 재경/관리부 자금팀 신입사원 채용. 직무: 회계·재무·경영관리. 경력: 신입. 학력: 대졸. 고용형태: 계약직.
54392079	마케팅	(주)메이드에듀	(주)메이드에듀 인하우스 온라인 마케팅 팀원 채용 (신입/경력)	신입·경력	초대졸	정규직	데이터, Excel, PPT, 커뮤니케이션, 기획, 전략, 회계, 재무, 마케팅, 채용	제목: (주)메이드에듀 인하우스 온라인 마케팅 팀원 채용 (신입/경력). 직무: 마케팅·CRM. 우대역량: 엑셀, ppt, 광고, 커뮤니케이션. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직.
54283931	회계/재무	(주)에스에너지	[서울]  S-Group 해외지원 채용	경력	대졸	계약직	커뮤니케이션, 협업, 영어, 회계, 재무, 세무/결산, 채용, 계약	제목: [서울]  S-Group 해외지원 채용. 직무: 회계·재무·경영관리. 경력: 경력. 학력: 대졸. 고용형태: 계약직.
54364814	인사/노무	(주)디파이	국책과제 사업비 담당자 채용	경력	학력무관	정규직	보고서작성, 문서화, 커뮤니케이션, 회계, 예산, 채용	제목: 국책과제 사업비 담당자 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54295978	회계/재무	에이스휴먼파워(주)	[신사역/7월20일입사] 에이스침대(본사) 사무보조 채용 250만	신입·경력	학력무관	파견직	회계, 재무, 세무/결산, 채용, 법률/법무	제목: [신사역/7월20일입사] 에이스침대(본사) 사무보조 채용 250만. 직무: 회계·재무·경영관리. 경력: 신입·경력. 학력: 학력무관. 고용형태: 파견직.
54384776	인사/노무	(주)바른인사컨설팅	[유명보험사계열사] 영업지원 총무(신계약/마감/청약) 채용	경력	초대졸	파견직	회계, 세무/결산, 영업/세일즈, 인사(HR), 채용, 계약	제목: [유명보험사계열사] 영업지원 총무(신계약/마감/청약) 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 초대졸. 고용형태: 파견직.
54384592	인사/노무	(주)한다종합건설	조합사무실 직원 채용	경력무관	학력무관	정규직	문서화, 회계, 세무/결산, 예산, 채용	제목: 조합사무실 직원 채용. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54190238	회계/재무	(주)엠제이코리아	[대기업/종로5가역/월250만] 금융권 대기업 사무보조 채용	경력무관	초대졸	파견직	Excel, 회계, 재무, 채용	제목: [대기업/종로5가역/월250만] 금융권 대기업 사무보조 채용. 직무: 회계·재무·경영관리. 우대역량: 엑셀, 컴퓨터활용능력. 경력: 경력무관. 학력: 초대졸. 고용형태: 파견직.
